time,.header.id,.header.msg_type,.header.port_addr,.header.length,.header.sequence,.header.idle_time,.header.time_status,.header.gps_week,.header.gps_week_seconds,.header.receiver_status,.header.reserved,.header.software_version,.ins_status,.position_type,.latitude,.longitude,.altitude,.undulation,.north_velocity,.east_velocity,.up_velocity,.roll,.pitch,.azimuth,.latitude_std,.longitude_std,.altitude_std,.north_velocity_std,.east_velocity_std,.up_velocity_std,.roll_std,.pitch_std,.azimuth_std,.extended_status,.seconds_since_update
2019/04/28/15:04:12.931834,1465,0,64,126,0,97,180,2051,47068000,0,19988,13754,3,56,22.3024154942,114.179102278,7.67640108615,-2.20000004768,-0.317583330258,6.03874792493,-0.21637858639,-2.5868257323,-1.86147852112,92.3276725722,0.0930086672306,0.0931473374367,0.0799934342504,0.00310556055047,0.00521601131186,0.00584410596639,0.00619281688705,0.0062334719114,0.0442596711218,450,0
2019/04/28/15:04:13.931538,1465,0,64,126,0,97,180,2051,47069000,0,19988,13754,3,56,22.3024135383,114.179162368,7.42987402808,-2.20000004768,-0.0881720296721,6.31402531936,-0.276175231211,-3.34321328951,-2.5937065497,90.6883603191,0.0948175489902,0.0933061391115,0.0800730660558,0.00360097922385,0.0060703875497,0.00690968893468,0.00651150336489,0.00655658310279,0.0442524366081,450,0
2019/04/28/15:04:14.930645,1465,0,64,126,0,110,180,2051,47070000,0,19988,13754,3,56,22.3024118224,114.179226193,7.094286751,-2.20000004768,-0.37811991707,6.80812292607,-0.338762832082,-3.44262882113,-3.33788664418,91.0778854217,0.0974079072475,0.0937885865569,0.0802121981978,0.00401860941201,0.00683405064046,0.0077810799703,0.00679674930871,0.00696562416852,0.0443257167935,450,0
2019/04/28/15:04:15.931372,1465,0,64,126,0,100,180,2051,47071000,0,19988,13754,3,19,22.3024065871,114.17929314,6.70694887452,-2.20000004768,-0.925693595989,7.01861743401,-0.440867637164,-1.71659607301,-3.33948063064,95.4904692971,0.10076648742,0.0947014987469,0.0803674682975,0.0044159675017,0.00783728528768,0.00868690293282,0.00709700258449,0.00713199423626,0.0445165373385,450,0
2019/04/28/15:04:16.931877,1465,0,64,126,0,100,180,2051,47072000,0,19988,13754,3,19,22.3023944432,114.179361385,6.3180915229,-2.20000004768,-1.80406860663,7.05839783641,-0.451719966711,1.19249588258,-2.57774082057,102.132550029,0.105066351593,0.0962389037013,0.0805828645825,0.00475182710215,0.00894200056791,0.00947091821581,0.00739929964766,0.00738897966221,0.0449158102274,450,0
2019/04/28/15:04:17.932245,1465,0,64,126,0,106,180,2051,47073000,0,19988,13754,3,54,22.3023717315,114.179429371,5.8875029888,-2.20000004768,-3.26544357934,6.87392459527,-0.528234528927,3.7137526538,-3.68485028158,112.876782352,0.110139392316,0.098568610847,0.0808610320091,0.00503311865032,0.0101463133469,0.0101328985766,0.00764590594918,0.0076655051671,0.0453093647957,450,0
2019/04/28/15:04:18.931420,1465,0,64,126,0,89,180,2051,47074000,0,19988,13754,3,54,22.3023330743,114.179492086,5.35301030893,-2.20000004768,-5.33178168051,5.8565125632,-0.512104409143,4.17407804316,-3.47236518489,129.419277853,0.115988828242,0.101736620069,0.0812301114202,0.00528279179707,0.011417767033,0.0107701281086,0.00787530932575,0.00795319676399,0.0460267178714,450,0
2019/04/28/15:04:19.931978,1465,0,64,126,0,89,180,2051,47075000,0,19988,13754,3,54,22.3022767871,114.179541723,4.91004587896,-2.20000004768,-6.99626469741,4.19494386496,-0.352340111055,4.47631124677,-1.97870171917,146.12636447,0.122251100838,0.105676308274,0.0816852077842,0.00555322598666,0.0127254715189,0.0114047266543,0.00813503190875,0.00826654583216,0.0470645204186,450,0
2019/04/28/15:04:20.930103,1465,0,64,126,0,103,180,2051,47076000,0,19988,13754,3,54,22.3022093125,114.179574175,4.69929014612,-2.20000004768,-7.81759343603,2.33214543727,-0.0614502247497,4.17428899745,-0.031974303763,160.947264722,0.129071578383,0.110441543162,0.082335151732,0.00598572380841,0.0135014588013,0.012271230109,0.00830962695181,0.00856572762132,0.0480423122644,195,0
2019/04/28/15:04:21.930514,1465,0,64,126,0,102,170,2051,47077000,0,19988,13754,3,54,22.3021392283,114.179589377,4.77881942131,-2.20000004768,-7.78994645277,1.0358163388,0.149955624146,3.90407978989,1.3398653328,170.588629385,0.136695116758,0.117569774389,0.0832164213061,0.00660825334489,0.0144993038848,0.0134624224156,0.00859566405416,0.00884553231299,0.0492264255881,450,0
2019/04/28/15:04:22.931602,1465,0,64,126,0,102,170,2051,47078000,524288,19988,13754,3,54,22.3020688145,114.179596301,5.07636810467,-2.20000004768,-7.45922566388,0.547872611473,0.378996908387,3.35927041325,2.75321862553,174.25637996,0.144904688001,0.126474261284,0.0843633040786,0.00726070581004,0.015543974936,0.0146813644096,0.00878333020955,0.00911178905517,0.0498795099556,450,0
2019/04/28/15:04:23.931779,1465,0,64,126,0,97,180,2051,47079000,0,19988,13754,6,19,22.3020075121,114.17960078,5.42431697156,-2.20000004768,-6.16702483487,0.361344824996,0.286587988453,1.30777344251,1.97030173912,175.043549513,0.154195636511,0.137045949697,0.0858203992248,0.0078746182844,0.0166943687946,0.01585733518,0.00894211791456,0.00935303606093,0.0500414520502,64,1
2019/04/28/15:04:24.932237,1465,0,64,126,0,93,180,2051,47080000,0,19988,13754,6,19,22.3019593467,114.179603119,5.60037794057,-2.20000004768,-4.30343012684,0.0732600738474,0.0950167287306,0.199092186919,0.48171230493,176.58453208,0.164550468326,0.147136792541,0.0876151248813,0.00850133784115,0.0174444485456,0.0168453026563,0.00899487547576,0.00948007870466,0.0501876361668,64,2
2019/04/28/15:04:25.931603,1465,0,64,126,0,93,180,2051,47081000,0,19988,13754,3,53,22.3019295348,114.179603645,5.64940915909,-2.20000004768,-2.29640203165,-0.0199119028944,0.0316632687132,0.164268664646,0.213441651808,177.11211475,0.176813617349,0.159509062767,0.0897165313363,0.00924009550363,0.0185453630984,0.0179431512952,0.00917532201856,0.00966779422015,0.0503742694855,450,0
2019/04/28/15:04:26.932474,1465,0,64,126,0,92,180,2051,47082000,0,19988,13754,3,54,22.3019158266,114.179604136,5.67542037275,-2.20000004768,-0.652504578523,-0.0765804802117,0.0280953122755,-0.0276595722392,0.398783874794,177.270543662,0.176360368729,0.165531620383,0.0919917747378,0.0091845812276,0.0186304505914,0.0163845214993,0.00897630862892,0.00896106194705,0.0504680126905,450,0
2019/04/28/15:04:27.932381,1465,0,64,126,0,92,180,2051,47083000,0,19988,13754,3,54,22.301914065,114.179604784,5.69299150072,-2.20000004768,-0.066090243837,-0.0906480767736,0.0203049359857,-0.0450671805771,0.717886861878,177.297542936,0.171197086573,0.169092684984,0.0945241227746,0.00887850299478,0.0184390805662,0.0142956702039,0.00870837457478,0.00820408202708,0.0505469888449,450,0
2019/04/28/15:04:28.931785,1465,0,64,126,0,98,180,2051,47084000,0,19988,13754,3,54,22.3019112343,114.179605143,5.71330423933,-2.20000004768,-0.419977767659,-0.0603223136973,0.0199856510235,-0.111266602982,0.75101801483,177.332438907,0.169784933329,0.174634814262,0.0974126160145,0.00887391809374,0.0181494485587,0.0134158805013,0.00856377277523,0.00784365553409,0.0505999475718,450,0
2019/04/28/15:04:29.933055,1465,0,64,126,0,98,180,2051,47085000,0,19988,13754,3,54,22.3019056698,114.179605529,5.73913905583,-2.20000004768,-0.498359186513,-0.0578993251934,0.0240157026902,-0.184580965472,0.751161353369,177.404379098,0.164806693792,0.176719263196,0.100783854723,0.00860289670527,0.0174246523529,0.0118264835328,0.00831420067698,0.00741391116753,0.0505918115377,195,0
2019/04/28/15:04:30.931710,1465,0,64,126,0,100,180,2051,47086000,0,19988,13754,3,54,22.3019008376,114.179606742,5.76545254327,-2.20000004768,-0.436069595357,-0.0444560053318,0.0252429067537,-0.233514427012,0.791640359133,177.469957928,0.162366583943,0.174504160881,0.104747518897,0.008479709737,0.0163415763527,0.0105866128579,0.00797026511282,0.00719610787928,0.0506232976913,195,0
2019/04/28/15:04:31.932186,1465,0,64,126,0,99,180,2051,47087000,0,19988,13754,3,54,22.3018952415,114.179607823,5.80220576748,-2.20000004768,-0.778647336982,-0.0198494721257,0.034856072844,-0.255731517646,0.866790990233,177.550891369,0.161047443748,0.166819408536,0.109192922711,0.00849524885416,0.0144317084923,0.00979254022241,0.00751942815259,0.00710175046697,0.050663843751,195,0
2019/04/28/15:04:32.931791,1465,0,64,126,0,99,180,2051,47088000,0,19988,13754,3,54,22.3018827865,114.179608548,5.84436295182,-2.20000004768,-2.03148727857,-0.0116159473382,0.0532821141597,-0.492444803518,1.05571487139,177.847081538,0.160546824336,0.16696369648,0.114160403609,0.00863909069449,0.0138090122491,0.00937207322568,0.00746514601633,0.0070678088814,0.050745934248,450,0
2019/04/28/15:04:33.932788,1465,0,64,126,0,99,180,2051,47089000,0,19988,13754,3,54,22.3018585883,114.179609104,5.90564543102,-2.20000004768,-3.34357501653,-0.024819417384,0.0768590285597,-0.602387576679,1.29420648338,178.703978726,0.161339432001,0.167886987329,0.119685083628,0.00884663686156,0.0134601853788,0.00924511812627,0.00745742022991,0.00710257003084,0.0508802868426,450,0
2019/04/28/15:04:34.931752,1465,0,64,126,0,99,180,2051,47090000,0,19988,13754,3,54,22.301822652,114.179608898,5.97828583606,-2.20000004768,-4.52901064258,-0.134544853128,0.0869945134443,-0.605005443524,0.680452875339,180.303849087,0.162118837237,0.169464513659,0.125780001283,0.00910271704197,0.0133104212582,0.0093312477693,0.00749563984573,0.00715152779594,0.0510551668704,195,0
2019/04/28/15:04:35.931942,1465,0,64,126,0,102,180,2051,47091000,0,19988,13754,3,54,22.3017782071,114.179604913,6.04040968884,-2.20000004768,-5.17393712441,-0.784374141365,0.0638392171296,-0.764323600801,0.632435857264,186.063490076,0.163006603718,0.173311710358,0.132436990738,0.00942257232964,0.0134687386453,0.00972548685968,0.00763487908989,0.00722897658125,0.0513798929751,450,0
2019/04/28/15:04:36.931318,1465,0,64,126,0,96,180,2051,47092000,0,19988,13754,3,54,22.3017286159,114.179593116,6.08252694272,-2.20000004768,-5.55650508236,-1.77541498826,-0.0476868789809,0.56929843144,-0.787739114456,193.493686637,0.163650870323,0.177132442594,0.13966012001,0.00975186191499,0.0134340273216,0.0102161457762,0.0077268043533,0.00730712432414,0.0519306175411,450,0
2019/04/28/15:04:37.931504,1465,0,64,126,0,96,180,2051,47093000,0,19988,13754,3,54,22.301675805,114.179572218,5.86392927635,-2.20000004768,-5.79683377256,-2.64686131196,-0.277090886705,0.231391733995,-2.38946018151,202.279977031,0.164682924747,0.182227015495,0.147386655211,0.010111309588,0.0135357268155,0.0108187077567,0.00792611856014,0.00736264744774,0.0526313558221,450,0
2019/04/28/15:04:38.930929,1465,0,64,126,0,99,180,2051,47094000,0,19988,13754,3,54,22.3016260452,114.179542317,5.84709590394,-2.20000004768,-5.09449803601,-3.52700668262,0.503685997911,-2.53982512177,3.35765951998,213.053813547,0.166517078876,0.189253494143,0.155786469579,0.0105508808047,0.0139145506546,0.0116644203663,0.00812076311558,0.00753271672875,0.053685862571,450,0
2019/04/28/15:04:39.930875,1465,0,64,126,0,105,180,2051,47095000,0,19988,13754,3,53,22.3015839437,114.179504867,6.21725164354,-2.20000004768,-4.54817160223,-4.15135338309,0.287062239039,-1.19782960782,2.6687216942,220.665121222,0.169764131308,0.197511270642,0.164775386453,0.0110864154994,0.0147380707785,0.0125311985612,0.00831014569849,0.00777935329825,0.0547504387796,450,0
2019/04/28/15:04:40.931647,1465,0,64,126,0,103,180,2051,47096000,0,19988,13754,3,54,22.3015423587,114.179461174,6.46829422843,-2.20000004768,-4.68105466214,-4.89066439499,0.252645114286,-0.984591671363,1.47670655762,224.175616022,0.171165078878,0.199867218733,0.174258127809,0.011626303196,0.0140238506719,0.0134400352836,0.00826065987349,0.00793573725969,0.0553205534816,450,0
2019/04/28/15:04:41.931890,1465,0,64,126,0,103,180,2051,47097000,0,19988,13754,3,54,22.3014980354,114.17941206,6.56964209303,-2.20000004768,-5.13513208992,-5.43204532326,0.103597307902,-1.66695193459,-0.0332542556312,225.213951569,0.173671737313,0.204510465264,0.184234663844,0.0122018940747,0.0136798415333,0.0145583087578,0.00836420617998,0.00815072935075,0.0555879026651,450,0
2019/04/28/15:04:42.931525,1465,0,64,126,0,110,180,2051,47098000,0,19988,13754,3,54,22.3014503834,114.179357628,6.58843471948,-2.20000004768,-5.37813513606,-5.80415935023,-0.0416227628293,-1.74132271473,-0.236424744597,225.912972797,0.176726952195,0.210639163852,0.194829419255,0.0127755226567,0.0135562671348,0.0157156158239,0.00839983765036,0.00832359213382,0.0556816384196,450,0
2019/04/28/15:04:43.931234,1465,0,64,126,0,111,180,2051,47099000,0,19988,13754,3,54,22.3014011365,114.179299628,6.57095656358,-2.20000004768,-5.49434280659,-6.11684300596,0.0657481085254,-1.29770056381,-0.409284246504,226.869987994,0.18011084199,0.216629907489,0.205897435546,0.0133617697284,0.0131817953661,0.0168602783233,0.00828264001757,0.00843013357371,0.0559318624437,450,0
2019/04/28/15:04:44.930875,1465,0,64,126,0,112,180,2051,47100000,0,19988,13754,3,54,22.3013530275,114.179241359,6.54216753319,-2.20000004768,-5.11224156524,-5.74482222629,-0.0257097746146,-1.83881578318,-0.134794934089,227.631498568,0.185856640339,0.226614758372,0.21745570004,0.0139694614336,0.014155167155,0.018086804077,0.00856718607247,0.00869724154472,0.0561553873122,450,0
2019/04/28/15:04:45.931268,1465,0,64,126,0,115,170,2051,47101000,524288,19988,13754,3,53,22.301310905,114.179189445,6.55193482339,-2.20000004768,-4.35848318247,-5.06230961283,0.0425418011089,-2.07831293097,0.005089417552,227.763147016,0.192860484123,0.23768094182,0.22958765924,0.0145242223516,0.0151691092178,0.0191498138011,0.00874721352011,0.00893502030522,0.0563387051225,450,0
2019/04/28/15:04:46.930534,1465,0,64,126,0,113,170,2051,47102000,524288,19988,13754,6,19,22.301273607,114.179143572,6.5959475711,-2.20000004768,-3.65481822563,-4.23433344362,0.0214097174196,-2.03065993249,-0.119520513874,227.416458039,0.201426103711,0.24977132678,0.242146641016,0.0151026593521,0.0162593461573,0.0202338825911,0.00899202004075,0.00916761066765,0.0564193353057,64,1
2019/04/28/15:04:47.931357,1465,0,64,126,0,113,170,2051,47103000,524288,19988,13754,6,19,22.3012434834,114.179106793,6.65091622807,-2.20000004768,-2.94406523242,-3.36062891148,0.0153658841414,-1.91689609821,-0.0105104296085,227.234819585,0.211707621813,0.262913048267,0.255118399858,0.0157067608088,0.0174112115055,0.0214133057743,0.0092414887622,0.00941500160843,0.0565126016736,64,2
2019/04/28/15:04:48.932543,1465,0,64,126,0,114,170,2051,47104000,0,19988,13754,6,19,22.3012206679,114.179078971,6.70553469006,-2.20000004768,-2.12152862501,-2.33544421532,0.0382192560206,-2.30612788819,-0.2900129817,227.516774928,0.223760962486,0.277212589979,0.268502235413,0.0163426827639,0.0186248086393,0.022689640522,0.00949012767524,0.0096632046625,0.0566207654774,64,3
2019/04/28/15:04:49.931185,1465,0,64,126,0,114,180,2051,47105000,0,19988,13754,6,19,22.3012051965,114.179059574,6.75084332284,-2.20000004768,-1.4730395671,-1.71870446554,0.052737004258,-2.07795096858,0.0776488115236,227.788317961,0.237640812993,0.292767345905,0.282301902771,0.0170079004019,0.0199055206031,0.0240646991879,0.00966830551624,0.00987991318107,0.0567374564707,64,4
2019/04/28/15:04:50.932076,1465,0,64,126,0,114,180,2051,47106000,0,19988,13754,6,19,22.3011951095,114.179046664,6.80609651189,-2.20000004768,-0.810610717286,-0.949458912563,0.0494258112945,-1.78910624297,-0.037340915372,228.272835424,0.252406328917,0.307486772537,0.296459406614,0.0176999699324,0.0205311998725,0.0255076568574,0.00975797977298,0.0100530199707,0.0569085367024,64,5
2019/04/28/15:04:51.931099,1465,0,64,126,0,114,180,2051,47107000,0,19988,13754,3,53,22.3011899408,114.179039884,6.85134859756,-2.20000004768,-0.402622060623,-0.504750485354,0.0523308403501,-1.61409472272,0.0764739408507,228.468376918,0.268534809351,0.321214824915,0.310963600874,0.0184001326561,0.0207167807966,0.026988370344,0.00974591448903,0.0102130025625,0.0570756047964,450,0
2019/04/28/15:04:52.932166,1465,0,64,126,0,110,180,2051,47108000,0,19988,13754,3,54,22.3011880104,114.179037803,6.89455715567,-2.20000004768,-0.0681988552575,-0.103293212212,0.0522144727833,-1.48552549369,0.131366858061,228.519840015,0.285337626934,0.331344693899,0.325823038816,0.0190166067332,0.0204362813383,0.0282446052879,0.00963324308395,0.0103440191597,0.0571620799601,450,0
2019/04/28/15:04:53.931754,1465,0,64,126,0,109,180,2051,47109000,0,19988,13754,3,54,22.3011879646,114.179038102,6.94007379841,-2.20000004768,-0.0114269564114,-0.0299035349893,0.0469640339022,-1.50415521754,0.201368221716,228.524687672,0.302277266979,0.337919205427,0.341049998999,0.0195221491158,0.0198657717556,0.0292282458395,0.00945334881544,0.0104447035119,0.0572557970881,450,0
2019/04/28/15:04:54.930832,1465,0,64,126,0,109,180,2051,47110000,0,19988,13754,3,54,22.3011879065,114.179038397,6.9834665386,-2.20000004768,-0.0186079652628,-0.0262068932337,0.0455245558508,-1.50293642666,0.192750649273,228.526244955,0.318501472473,0.339679777622,0.356611222029,0.0198649503291,0.018966447562,0.0298228226602,0.00920103304088,0.0105040995404,0.0573314204812,450,0
2019/04/28/15:04:55.931617,1465,0,64,126,0,107,180,2051,47111000,0,19988,13754,3,54,22.3011878838,114.179038514,7.02372009121,-2.20000004768,-0.0196269521529,-0.0280770482346,0.0423712407041,-1.51110287917,0.19828179579,228.526334803,0.337695300579,0.350742459297,0.372801601887,0.0204104296863,0.0189401097596,0.0309585351497,0.00922430772334,0.0106127299368,0.057427637279,450,0
2019/04/28/15:04:56.931413,1465,0,64,126,0,107,180,2051,47112000,0,19988,13754,3,54,22.301187854,114.179038542,6.94201092236,-2.20000004768,-0.0201290633017,-0.0292449390962,0.0339616885733,-1.51051424689,0.193094296786,228.52586181,0.313526809216,0.334300339222,0.363371342421,0.0186532270163,0.0182159133255,0.0261037517339,0.0088793663308,0.00959874410182,0.057418692857,450,0
2019/04/28/15:04:57.931176,1465,0,64,126,0,118,180,2051,47113000,0,19988,13754,3,54,22.3011884559,114.17903922,6.66273173038,-2.20000004768,-0.0160655697887,-0.0220699780349,0.0195838988976,-1.50379114583,0.195920072805,228.523698232,0.255440592766,0.293069601059,0.300984531641,0.0137668550014,0.0140516394749,0.0162942130119,0.00790516287088,0.00789990462363,0.0574135743082,68,0
2019/04/28/15:04:58.931992,1465,0,64,126,0,111,180,2051,47114000,0,19988,13754,3,54,22.3011891449,114.179039819,6.44041958638,-2.20000004768,-0.0069234156703,-0.0170160967608,0.0050343499476,-1.50798078604,0.198791394768,228.523646793,0.227953374386,0.272536188364,0.237557038665,0.00954807270318,0.0098674679175,0.0103613175452,0.00731288595125,0.00718359276652,0.0574720911682,68,0
2019/04/28/15:04:59.931749,1465,0,64,126,0,111,180,2051,47115000,0,19988,13754,3,54,22.3011893521,114.179040035,6.40508217551,-2.20000004768,0.00338604492792,-0.006125856706,-0.00186000449362,-1.50453264141,0.201919727781,228.522283167,0.209851101041,0.259425371885,0.145586714149,0.00147896492854,0.00148151663598,0.00148226635065,0.00650864746422,0.00643868045881,0.0575434267521,68,0
2019/04/28/15:05:00.931959,1465,0,64,126,0,119,180,2051,47116000,0,19988,13754,3,54,22.3011894435,114.179040125,6.3846552223,-2.20000004768,0.000352238802892,-0.00489253959666,-0.0086168208479,-1.51126943034,0.205716042034,228.522611552,0.207160443068,0.255599677563,0.145369127393,0.00110803544521,0.00118445022963,0.00117341207806,0.00611475715414,0.00609428761527,0.0575543045998,68,0
2019/04/28/15:05:01.931082,1465,0,64,126,0,109,180,2051,47117000,0,19988,13754,3,54,22.3011894483,114.179040149,6.36935439613,-2.20000004768,0.00227687671564,-0.00577324994081,-0.0104423484702,-1.50723612908,0.209418496912,228.525421369,0.201027885079,0.248019844294,0.14541208744,0.000999452313408,0.00116488407366,0.00114364398178,0.00536952260882,0.00539237912744,0.0575491152704,68,0
2019/04/28/15:05:02.931612,1465,0,64,126,0,109,180,2051,47118000,0,19988,13754,3,54,22.3011894018,114.179040133,6.35546608642,-2.20000004768,0.00527413791425,-0.00686290808825,-0.00761613638137,-1.50575614355,0.211517120195,228.524261066,0.195939987898,0.242045909166,0.144855067134,0.00096502766246,0.00115975644439,0.00113366218284,0.00474676396698,0.00478098681197,0.0575669333339,68,0
2019/04/28/15:05:03.932164,1465,0,64,126,0,118,180,2051,47119000,0,19988,13754,3,54,22.3011893314,114.179040101,6.34202671796,-2.20000004768,-0.00465602587828,-0.0024164622661,-0.00223150681897,-1.50310873774,0.209293990985,228.526127539,0.192995369434,0.238682046533,0.143710047007,0.000954250863288,0.00114026083611,0.0011138265254,0.00437595508993,0.00440519070253,0.0576232932508,68,0
2019/04/28/15:05:04.932225,1465,0,64,126,0,111,180,2051,47120000,0,19988,13754,3,54,22.3011892491,114.179040052,6.32854570355,-2.20000004768,-0.00155552674586,-0.00548794635539,-0.00330911043671,-1.50890001897,0.215220799888,228.526857523,0.191522672772,0.237019076943,0.142243206501,0.000950387795456,0.0011182295857,0.00109319272451,0.00418996112421,0.00421119714156,0.0576967261732,68,0
2019/04/28/15:05:05.933069,1465,0,64,126,0,111,180,2051,47121000,0,19988,13754,3,54,22.3011891597,114.179039994,6.31483521126,-2.20000004768,-0.001426402289,-0.00691561317871,-0.00348121409462,-1.50601405105,0.220374986161,228.525357301,0.190855532885,0.236282750964,0.140723109245,0.000947438820731,0.00110111047979,0.00107741320971,0.00410810718313,0.0041220895946,0.0577786080539,68,0
2019/04/28/15:05:06.930926,1465,0,64,126,0,108,180,2051,47122000,0,19988,13754,3,54,22.3011890678,114.179039931,6.30126073584,-2.20000004768,-0.00187744297166,-0.0052160731885,-3.1071774337e-05,-1.50679967841,0.224314519044,228.525879552,0.190577656031,0.235976472497,0.139329850674,0.000943889142945,0.00109013868496,0.00106712663546,0.00407610321417,0.00408497359604,0.0578601136804,68,0
2019/04/28/15:05:07.931088,1465,0,64,126,0,106,180,2051,47123000,0,19988,13754,3,54,22.3011889764,114.179039868,6.28824632056,-2.20000004768,-0.00227469616821,-0.00232508059543,0.000783957600684,-1.51150562918,0.227510837859,228.526361644,0.19047242403,0.235858976841,0.138143330812,0.000939680379815,0.00108421733603,0.00106126407627,0.00406482396647,0.00407145638019,0.0579424127936,68,0
2019/04/28/15:05:08.932647,1465,0,64,126,0,106,180,2051,47124000,0,19988,13754,3,54,22.3011888881,114.179039808,6.27595246118,-2.20000004768,0.000426267178544,-0.00262892138037,2.32539071432e-05,-1.50830959288,0.228767151034,228.525903622,0.190435469151,0.235815808177,0.137178659439,0.000935112882871,0.00108134327456,0.00105807604268,0.00406155921519,0.00406743120402,0.058025162667,68,0
2019/04/28/15:05:09.931229,1465,0,64,126,0,119,180,2051,47125000,0,19988,13754,3,54,22.3011888046,114.179039752,6.26444954891,-2.20000004768,-0.0021962408275,-0.0011087502033,0.00187204613369,-1.50625407982,0.226501630427,228.524941649,0.190422385931,0.235798507929,0.136419475079,0.000930612208322,0.00108008261304,0.00105631479528,0.0040612667799,0.00406674668193,0.0581100434065,68,0
2019/04/28/15:05:10.932882,1465,0,64,126,0,108,180,2051,47126000,0,19988,13754,3,54,22.3011887264,114.179039701,6.25377682969,-2.20000004768,-0.003940221856,0.00102433620455,0.00294693757493,-1.50543767683,0.222353987039,228.527439491,0.190417543054,0.235790118575,0.135835647583,0.000926487555262,0.00107959948946,0.00105524726678,0.00406018458307,0.00406529381871,0.0581930801272,68,0
2019/04/28/15:05:11.932022,1465,0,64,126,0,108,180,2051,47127000,0,19988,13754,3,54,22.3011886544,114.179039652,6.24381871242,-2.20000004768,-0.00337964156276,0.00103547453454,0.00155598420351,-1.50198472718,0.223886106315,228.525907113,0.190416008234,0.235784024,0.135393559933,0.00092275388306,0.00107930228114,0.00105444947258,0.00405883369967,0.00406541628763,0.0582795739174,68,0
2019/04/28/15:05:12.932031,1465,0,64,126,0,115,180,2051,47128000,0,19988,13754,3,54,22.3011885869,114.179039607,6.23448143899,-2.20000004768,-0.00794375146702,0.00521484112587,0.00166773444413,-1.50532251348,0.223849417524,228.526450137,0.190417125821,0.235780894756,0.135063633323,0.000919598853216,0.00107905792538,0.00105373177212,0.00405727699399,0.00406465493143,0.0583669580519,68,0
2019/04/28/15:05:13.932233,1465,0,64,126,0,115,180,2051,47129000,0,19988,13754,3,54,22.3011885233,114.179039565,6.22574500088,-2.20000004768,-0.0062614066135,0.00251922130898,0.00402247532915,-1.50334396115,0.219196697874,228.526751517,0.190419748425,0.235777363181,0.134820356965,0.00091692188289,0.00107883044984,0.00105317297857,0.00405665207654,0.00406455481425,0.0584515444934,68,0
2019/04/28/15:05:14.932670,1465,0,64,126,0,115,180,2051,47130000,0,19988,13754,3,54,22.3011884649,114.179039525,6.217601615,-2.20000004768,-0.00332986485636,-0.000435657309808,0.00265932813769,-1.50175090844,0.221708022142,228.525159657,0.190423682332,0.23577439785,0.134643435478,0.000914780073799,0.00107870064676,0.00105276994873,0.00405558571219,0.00406376551837,0.0585376247764,68,0
2019/04/28/15:05:15.931918,1465,0,64,126,0,115,180,2051,47131000,0,19988,13754,3,54,22.3011884117,114.179039487,6.21002368536,-2.20000004768,0.00025386869128,0.000131914926952,0.00118703107783,-1.50092534681,0.218876824131,228.525306164,0.190428376198,0.235772281885,0.134516298771,0.000913042924367,0.00107847503386,0.00105231720954,0.00405493378639,0.00406317412853,0.0586221478879,68,0
2019/04/28/15:05:16.932567,1465,0,64,126,0,111,180,2051,47132000,0,19988,13754,3,54,22.3011883625,114.17903945,6.2029154487,-2.20000004768,-0.000302610440773,-0.00295832054772,-0.00239863421669,-1.50370721978,0.218061681415,228.52667434,0.190433353186,0.235770329833,0.134425759315,0.000911653391086,0.00107824255247,0.00105189951137,0.00405373610556,0.00406277505681,0.0587085224688,68,0
2019/04/28/15:05:17.930922,1465,0,64,126,0,111,180,2051,47133000,0,19988,13754,3,54,22.3011883167,114.179039416,6.19618248567,-2.20000004768,0.00211528175806,-0.00241115492721,-0.00200942654614,-1.50246703178,0.218011819277,228.527850445,0.19043853879,0.235767453909,0.134362772107,0.000910514325369,0.00107800436672,0.0010515517788,0.00405357452109,0.00406269263476,0.0587944760919,68,0
2019/04/28/15:05:18.931651,1465,0,64,126,0,111,180,2051,47134000,0,19988,13754,3,54,22.3011882735,114.179039383,6.18980078679,-2.20000004768,0.00370771999254,-0.00682758194118,-0.0039724226369,-1.50429536195,0.219520366077,228.526289833,0.19044367969,0.23576502502,0.134319812059,0.000909613678232,0.00107777654193,0.00105123058893,0.00405311211944,0.00406174687669,0.0588786974549,68,0
2019/04/28/15:05:19.932274,1465,0,64,126,0,111,180,2051,47135000,0,19988,13754,3,54,22.3011882331,114.179039352,6.18379055988,-2.20000004768,0.00360822523096,-0.00412801081861,-0.00219993017307,-1.49977018332,0.220403090156,228.528015229,0.190448924899,0.235762536526,0.134291619062,0.000908904301468,0.00107757083606,0.00105093594175,0.00405299663544,0.00406096922234,0.0589655451477,68,0
2019/04/28/15:05:20.932352,1465,0,64,126,0,117,180,2051,47136000,0,19988,13754,3,54,22.3011881951,114.179039321,6.17808382213,-2.20000004768,-0.000364609318802,-0.000692185502172,-0.000808835359564,-1.50678461425,0.221262983039,228.527741839,0.190453961492,0.235759988427,0.134274080396,0.000908327288926,0.00107738294173,0.00105067866389,0.00405315309763,0.00406122067943,0.0590501576662,68,0
